,id,anchor,target,context,score
8404,50aa845d236ff6b5,data tree,day node,G06,0.0
8405,0c2460db36fa93b3,data tree,day nodes,G06,0.5
8406,1946c33801f1e160,data tree,display,G06,0.25
8407,152c3c4938cd2ff0,data tree,display environment,G06,0.5
8408,a2af458a2c4cf788,data tree,display model,G06,0.5
8409,337fa9215510f48b,data tree,electronic data tree structure,G06,0.75
8410,b27751d62aa0266d,data tree,environment,G06,0.0
8411,48d73682107023d6,data tree,environment model,G06,0.0
8412,61a5672fcce43e13,data tree,headers,G06,0.25
8413,1c7b331da9f583ea,data tree,hierarchical data structure,G06,0.5
8414,5df37182677c3c0c,data tree,levels,G06,0.5
8415,0c087d848554701f,data tree,node,G06,0.25
8416,348b99c5637e24ac,data tree,node controller,G06,0.5
8417,203a65f181072104,data tree,node controller program,G06,0.5
8418,8e9f9b42c5f23433,data tree,node controllers,G06,0.5
8419,e3751192f118b13c,data tree,node level program,G06,0.5
8420,755e0ccc157d2739,data tree,node tree,G06,0.5
8421,b0a864c694a5389a,data tree,nodes,G06,0.25
8422,3c8d3bbde3ba36bd,data tree,non data tree,G06,0.25
8423,04f442afd0d47865,data tree,number flow chart,G06,0.5
8424,b1de43c55c1d59ab,data tree,parameter tree,G06,0.75
8425,48106e305afab9fa,data tree,query pattern,G06,0.25
8426,7fec4300b1d89bbb,data tree,second data tree,G06,0.5
8427,fa73e6fe21d4d2d0,data tree,structure of server,G06,0.0
8428,f6fcc8b91992cdf1,data tree,tree based data,G06,0.5
8429,8836b4d200bac6b4,data tree,tree data,G06,0.5
8430,d9e3e36bd44b4f99,data tree,tree data structures,G06,0.5
8431,ac5a50c65618e668,data tree,tree structured data,G06,0.5
8432,062ea3d824ea9a0f,data tree,virtual environment,G06,0.5
8433,11ec6c61878f88b5,data tree,virtual model,G06,0.5
8434,0f19b028b86a14b4,decompressor,appropriate decompression algorithm,G01,0.5
8435,e0219cff724597df,decompressor,bullet decompressor,G01,0.0
8436,9e78c96a74e1472f,decompressor,compressing performer,G01,0.25
8437,449f259e28644e9f,decompressor,compression encoder,G01,0.25
8438,2f77f516f781e70f,decompressor,compressor,G01,0.25
8439,5afc73b10f34f75e,decompressor,decompress,G01,1.0
8440,07b0f3285cfe0fff,decompressor,decompress expander,G01,0.5
8441,a0e1295f1931df97,decompressor,decompresseor in pc,G01,0.0
8442,a38cffb3c4ee5616,decompressor,decompression,G01,1.0
8443,57d1ba054580372b,decompressor,decompression engine,G01,0.5
8444,4d73e1eb68dadcef,decompressor,decompressor circuitry,G01,0.75
8445,9bb7b8e4380ddaff,decompressor,decompressor lever,G01,0.0
8446,dbe957e2b8bf1ca6,decompressor,engine valve,G01,0.25
8447,b208ec8102a22e48,decompressor,expand wall,G01,0.0
8448,6c67632d2857c588,decompressor,expander,G01,0.25
8449,cd0c4982a6f61d2e,decompressor,header decompression module,G01,0.5
8450,e1f9d60ff4c33b0e,decompressor,increase head,G01,0.0
8451,cad2046c4bdbc07e,decompressor,parallel decompressor,G01,0.75
8452,e53a2b4fe25757c6,decompressor,physical pressure released,G01,0.5
8453,e9653a616696247d,decompressor,pressure,G01,0.25
8454,14eab196b9bae431,decompressor,pressure reducer,G01,0.75
8455,048a4780f97ff4ff,decompressor,restoring compressed,G01,0.5
8456,a95581cb5e46bc24,decompressor,un compressed data packet,G01,0.25
8457,04a5519624a4850b,decompressor,audio decompressor,H04,0.5
8458,e9b293f0aecfcfbb,decompressor,automatic decompressor,H04,0.5
8459,2c7b7b14b3b45bf4,decompressor,compression unit,H04,0.25
8460,f125e5ca4b39bd4f,decompressor,compressor,H04,0.25
8461,45437f2c2d54f33b,decompressor,computer terminal,H04,0.0
8462,067094bccebd96d8,decompressor,conditioning unit,H04,0.25
8463,022a72f777cb7f91,decompressor,decoder,H04,0.5
8464,f5c981b224a735fd,decompressor,decomposed leaves,H04,0.0
8465,f0f195af6ba495e8,decompressor,decompress,H04,1.0
8466,4705e7a22d5f3d10,decompressor,decompression algorithm,H04,0.5
8467,79fa63df986c9ecb,decompressor,decompression unit,H04,0.75
8468,615dc77bf9f62bcd,decompressor,decompressor device,H04,0.75
8469,10c04d13d89d9a85,decompressor,decryption,H04,0.25
8470,0814cd3077360785,decompressor,embedded decompressor,H04,0.5
8471,9b20e46d2439513d,decompressor,encryption,H04,0.25
8472,f44c6090a627806d,decompressor,encryption mechanism,H04,0.25
8473,24e3f525d463ed1b,decompressor,expander,H04,0.75
8474,16fbdaca997d19d4,decompressor,genetic algorithm,H04,0.0
8475,a6d9566d6e889f38,decompressor,header decompression,H04,0.5
8476,95b5b253708afb5f,decompressor,header file,H04,0.0
8477,b9206dbd8231e048,decompressor,health unit,H04,0.0
8478,af78174a33480eac,decompressor,physical pressure reducer,H04,0.75
8479,77577baef07a960c,decompressor,press type switch,H04,0.0
8480,bbe57255ad4fa47f,decoy oligonucleotide,chimeric molecules,C12,0.25
8481,6c7d39d9ad19a7cf,decoy oligonucleotide,climatic,C12,0.0
8482,0e69b53fe6188067,decoy oligonucleotide,cre transcription factor decoy oligonucleotide,C12,0.5
8483,66dcbc0f3b78cea2,decoy oligonucleotide,decoy,C12,0.0
8484,777044ac14ff0597,decoy oligonucleotide,decoy odns,C12,0.75
8485,e80c995055482d7c,decoy oligonucleotide,decoy oligodeoxynucleotides,C12,0.75
8486,98cd030d0ef928c7,decoy oligonucleotide,decoy oligomers,C12,0.5
8487,fd66696073c3940f,decoy oligonucleotide,decoy person,C12,0.0
8488,b768929471359c88,decoy oligonucleotide,decoy receptor,C12,0.25
8489,513faa81be487255,decoy oligonucleotide,decoy rna,C12,0.5
8490,ec9f970825615365,decoy oligonucleotide,decoy sentence,C12,0.0
8491,c6a75d380734655a,decoy oligonucleotide,decoy system,C12,0.0
8492,6973b92a4a3d7bfd,decoy oligonucleotide,decoy trap,C12,0.0
8493,ed91e76cfcac6694,decoy oligonucleotide,device,C12,0.0
8494,35246a8f1166de79,decoy oligonucleotide,gene,C12,0.25
8495,60e90f56456452ea,decoy oligonucleotide,nfb decoy oligonucleotide,C12,0.5
8496,9839b9cc1dd0d186,decoy oligonucleotide,relate to decoy,C12,0.0
8497,ff752ab2231b8e76,decoy oligonucleotide,repellent,C12,0.0
8498,383f843445be76c5,decoy oligonucleotide,stat3 decoy oligonucleotide,C12,0.5
8499,ed42e89a27a489ff,decoy oligonucleotide,transcription factor,C12,0.25
8500,3e8a25605780fd03,decoy oligonucleotide,transcription factor decoy,C12,0.5
8501,86f54245566c87fd,decoy oligonucleotide,transcription factors,C12,0.25
8502,862cef22981e118f,decreased power,decrease file size,H01,0.0
8503,e3618f806af41452,decreased power,decrease image size,H01,0.0
8504,76b9c997a81b33e7,decreased power,decrease resolution of image,H01,0.0
8505,4e8896f70420da89,decreased power,decrease symbol,H01,0.0
8506,e0334e4e5b223c4f,decreased power,decreased operating power,H01,0.75
8507,920b862867e1569a,decreased power,decreased wbc count,H01,0.0
8508,8046347fcc0403a0,decreased power,decreasing order,H01,0.0
8509,67c5cae613a71f7c,decreased power,deep sleep mode,H01,0.25
8510,9a00018dced32c5e,decreased power,full load power,H01,0.25
8511,f75c158ce743a2c9,decreased power,increased power,H01,0.25
8512,8edca112ec7ab83c,decreased power,initial output power,H01,0.5
8513,ef74270de5ea3430,decreased power,intended power,H01,0.5
8514,5ed6c1b30c4ddc51,decreased power,less power consumption,H01,0.5
8515,ba4319dd7fc6776f,decreased power,low power,H01,0.5
8516,776880ca87a94334,decreased power,low voltage,H01,0.5
8517,41d2ab45df750c73,decreased power,lower energy consumption,H01,0.5
8518,51d86ca58e627bd5,decreased power,minimal electrical power,H01,0.5
8519,823a422d4cd524e1,decreased power,minimum,H01,0.25
8520,078bcb56143bb1c8,decreased power,phase commands,H01,0.25
8521,fb3bb30fbeff14be,decreased power,positive,H01,0.0
8522,dbff8bb6f8917598,decreased power,power control cycle,H01,0.5
8523,735232e0d571c2d5,decreased power,predefined power,H01,0.5
8524,f8b5fa44feb112e1,decreased power,reduced,H01,0.25
8525,18f53d5b755bd3e5,decreased power,reduced low power,H01,0.75
8526,e01d342253992e7c,decreased power,reduced power,H01,0.75
8527,758a2c1331e063f3,decreased power,reduced voltage,H01,0.5
8528,b9ef3348c45717a2,decreased power,relatively low power,H01,0.75
8529,1577d610c3394c30,decreased power,relatively reduced power,H01,0.75
8530,4ab8071968e38008,decreased power,stand by periods,H01,0.25
8531,828710db181225e6,decreased power,temporary transition,H01,0.25
8532,547d060a959349f2,define by memory,addressing split modes,G06,0.25
8533,52529ff2c32a6ddd,define by memory,area diameter,G06,0.0
8534,01283c328a56f419,define by memory,area of a circle,G06,0.0
8535,f0a76a6b1a8a1aac,define by memory,cell storage area,G06,0.5
8536,8e9d2891464ea0dc,define by memory,control by memory,G06,0.5
8537,c635f5ac4e93792b,define by memory,define by election,G06,0.0
8538,152f7fcc824c3e59,define by memory,define by storage,G06,0.75
8539,08604a06bc24983d,define by memory,defined area,G06,0.0
8540,eab2d49ac9991244,define by memory,defined memory,G06,0.75
8541,76eaa29d5a683241,define by memory,defined memory array,G06,0.5
8542,4786271daca55628,define by memory,dsp unit,G06,0.25
8543,2a7d755592228664,define by memory,human cell,G06,0.0
8544,744c52140c450e0b,define by memory,in memory representation,G06,0.75
8545,0ed92a213114ef3c,define by memory,internal storage,G06,0.25
8546,3dc8e7d256869673,define by memory,memory cell storage area,G06,0.75
8547,daa9550e91bcac0d,define by memory,non defined memory,G06,0.25
8548,c16d1438269e5eec,define by memory,plurality of memory cells,G06,0.5
8549,c37c1a55ee3ac7e7,define by memory,processor determined,G06,0.5
8550,972de61633e5442c,define by memory,represent fraction,G06,0.0
8551,30efef9d052f12e4,define by memory,semiconductor,G06,0.25
8552,331fff00a52e74ea,define by memory,share by memory cells,G06,0.5
8553,1454188eeaf7ca1e,define by memory,storage spaces,G06,0.25
8554,9e2e6e9aa50cd8a1,define by memory,store by memory,G06,0.5
8555,23004bd9ec4fac5e,define by memory,store by memory cell,G06,0.5
8556,5594f92e0712ae95,define panel,cellphone,B65,0.25
8557,863dcd2220ca7740,define panel,control panel,B65,0.0
8558,01c36ec4f2d85000,define panel,define bacteria,B65,0.0
8559,a143ab74c60c21d4,define panel,define between panel,B65,0.25
8560,9da032a2a1279508,define panel,define by bottom panel,B65,0.5
8561,d19a9b4f0ff4beb2,define panel,define by panel,B65,1.0
8562,b383be364933dd71,define panel,define internal panel,B65,0.5
8563,a577c0dc5ee67b03,define panel,define panel boundaries,B65,0.5
8564,c7447a71594ecadd,define panel,define panels,B65,1.0
8565,7f98ddbd70e880d3,define panel,define wireless network,B65,0.0
8566,5fd5d2ce7f348d0f,define panel,define within panel,B65,0.5
8567,e802fd0e25f11dd8,define panel,defines a front panel,B65,0.5
8568,8916ffb564599a7b,define panel,defining each panel,B65,0.75
8569,d0624adf9f557b5e,define panel,defining panel,B65,1.0
8570,bf95cfb0bc4c26fd,define panel,edges that define panel,B65,0.5
8571,32dadf2211813c54,define panel,high density filament winding,B65,0.25
8572,5d96a81163bb183a,define panel,jury panel,B65,0.0
8573,c2cee474e788882d,define panel,mounting structure,B65,0.25
8574,f310afde829fd9e8,define panel,panel analysis,B65,0.0
8575,c8e00507d5291670,define panel,panel data models,B65,0.0
8576,7c97c802c66395ca,define panel,pocket defining panel,B65,0.5
8577,acde527f1bf20383,define panel,preform carrying apparatus,B65,0.25
8578,a93eca2214b4a1ec,define panel,sealable food container,B65,0.25
8579,eb1ea7c6c743c7f4,define panel,sidewall magnet,B65,0.25
8580,aaf85b41930b0ccb,define panel,arrangement,C02,0.25
8581,e7ab59f580fd7184,define panel,committee,C02,0.0
8582,8255fb3dcaeaa07a,define panel,construction,C02,0.25
8583,b509dca01ab0b1a4,define panel,define a word,C02,0.0
8584,4be13907f60a77c4,define panel,define between panel,C02,0.75
8585,f07b70455e9b8c90,define panel,define by panel,C02,0.75
8586,d1458017f7b6b705,define panel,define door,C02,0.5
8587,af4bd2289443ff21,define panel,define portion,C02,0.5
8588,5a6f932ef8244681,define panel,define solar panel,C02,0.5
8589,a74b93f9d5ba98c3,define panel,define wall,C02,0.5
8590,7b88e8d0a69b7e2d,define panel,display surface,C02,0.25
8591,ef9017406674b9c3,define panel,flat sheet,C02,0.75
8592,616eae4663a297bd,define panel,flat surface,C02,0.75
8593,5f1b8eec017ab9ca,define panel,floor,C02,0.25
8594,402a1ed5b3efed36,define panel,instrument,C02,0.25
8595,9fbad65b6cdd9381,define panel,panel board,C02,0.0
8596,0f5cdbd63786b90c,define panel,panel definition,C02,0.75
8597,635d12b352f22d9b,define panel,panel interview,C02,0.0
8598,19007c050a948036,define panel,piece of metal,C02,0.25
8599,5e607d25997ccf11,define panel,portion control,C02,0.0
8600,7586145de8195785,define panel,rectangular pane,C02,0.75
8601,cb8d22912228c489,define panel,solar energy,C02,0.0
8602,0651bf777c35ca91,deflect light,bending moment,H01,0.25
8603,96be3bd8ed36a131,deflect light,cause the light,H01,0.25
8604,28febf38bb10ec4f,deflect light,change the light,H01,0.5
8605,0a6b40969dfca8ee,deflect light,deflect,H01,0.5
8606,f09e8f2e1c8d76b2,deflect light,deflect in order,H01,0.5
8607,84c534244f71e4d6,deflect light,deflect light beam,H01,0.5
8608,f6574009245e2458,deflect light,deflect rays,H01,0.75
8609,5823e6ee5e5616bd,deflect light,deflect rotated,H01,0.5
8610,88e39425458f51f8,deflect light,deflected,H01,0.5
8611,a24b08fa288d243b,deflect light,disperse light,H01,0.5
8612,3f3e52f15bc277dd,deflect light,divert light beam,H01,0.5
8613,763e1e003619c7be,deflect light,divert logo,H01,0.0
8614,ad60c58d0705710d,deflect light,electric bulb,H01,0.25
8615,a9ccd771b6a33418,deflect light,incoming lights,H01,0.5
8616,e919a5369c7ea823,deflect light,incoming messages,H01,0.0
8617,7c61503755721b34,deflect light,iron beam,H01,0.0
8618,33b0e93e7c3bfa50,deflect light,led,H01,0.25
8619,73a377a5c75b3b3c,deflect light,light air,H01,0.0
8620,adf821c5dc836191,deflect light,light component,H01,0.25
8621,9538ac57376bf416,deflect light,light components,H01,0.25
8622,207d79fa9947bf40,deflect light,light weight,H01,0.0
8623,2bfce32b4d01fe37,deflect light,redirect light,H01,0.5
8624,12972bf5e4ba0fbb,deflect light,reflect light beams,H01,0.5
8625,314fbadd1d2f3399,deflect light,reflect light rays,H01,0.5
8626,b74903f18c1957c5,deflect light,refract,H01,0.5
8627,a23f3a059b644caf,deflect light,refract light,H01,0.5
8628,cb2c2a1fe7955186,deflect light,rotate,H01,0.0
8629,ede9c4b734b291cb,deflect light,rotate in order,H01,0.5
8630,aef77f6e1067b7f6,deflect light,rotated,H01,0.25
8631,75b4b150c0a46aa6,deflect light,separated light,H01,0.25
8632,bcc535b3748d458c,deflect light,shoppingi,H01,0.0
8633,8969cdb934c23a99,deflect light,travel,H01,0.25
8634,c83189853e158139,deflect light,coherent rays,H04,0.25
8635,07b234c8a993cd1d,deflect light,configured to deflect light,H04,0.75
8636,7fd378580269bb48,deflect light,converge angle,H04,0.25
8637,9690907ef0e3a674,deflect light,converge optical path,H04,0.25
8638,1402d294e27cdcce,deflect light,daylight,H04,0.0
8639,031c07afc63deb5f,deflect light,deflect light beam,H04,0.5
8640,e76df410e8ec7bb3,deflect light,deflect the light ray,H04,0.5
8641,f09832adce54073b,deflect light,deflecting torque,H04,0.0
8642,1d7652d598109ebc,deflect light,deviate light,H04,0.75
8643,92f3f077f2ba1328,deflect light,disperse light,H04,0.5
8644,a24134b16f56af3f,deflect light,diverge communication data,H04,0.25
8645,e57c145b959c5683,deflect light,divert light beam,H04,0.5
8646,e8101ef025233f7a,deflect light,incoming lights,H04,0.25
8647,7efb1f749dfa72fa,deflect light,light color,H04,0.0
8648,86fc9d5cfbdc50d2,deflect light,light green,H04,0.0
8649,166bdb678686dfef,deflect light,light grey,H04,0.0
8650,2da64b55490948d1,deflect light,lighthouse,H04,0.0
8651,85c1e7a898ec6aa8,deflect light,lights rays,H04,0.25
8652,aa705e6564576901,deflect light,redirect light,H04,0.75
8653,ac583752b272a110,deflect light,reflect beams,H04,0.5
8654,0c56db7af195b977,deflect light,reflect light rays,H04,0.5
8655,2e767d109f8a8ced,demodulator,amplifier,B65,0.25
8656,2013d1c32531dd7e,demodulator,amplifier means,B65,0.25
8657,6f687177818722fa,demodulator,amplitude detector,B65,0.75
8658,928526ee3ecaa926,demodulator,blood information,B65,0.0
8659,de29240a761d0136,demodulator,brain activity information,B65,0.0
8660,1f9e0b35ec32b00c,demodulator,brain fluid content,B65,0.0
8661,6bb3d1219d3485cc,demodulator,carrier wave,B65,0.25
8662,c2ce5ebe8b7cfe6a,demodulator,circuit,B65,0.25
8663,923bf177054fae17,demodulator,color demodulator,B65,0.5
8664,c498db12c471cc1e,demodulator,color tv,B65,0.0
8665,a9bf83bfa8883ebf,demodulator,comparator,B65,0.25
8666,0257162ccc04930b,demodulator,comparator amplifier,B65,0.25
8667,8a3ee070eaa0f603,demodulator,comparator means,B65,0.25
8668,06c42e88860536f1,demodulator,computer program in a software defined radio,B65,0.5
8669,de022d8fa9ff924a,demodulator,control amplifier,B65,0.25
8670,97ebd5cec7510c2c,demodulator,control circuit,B65,0.25
8671,19363eaacaf24374,demodulator,demodulating,B65,0.75
8672,f1e0858cf87ae125,demodulator,demodulation system,B65,0.75
8673,7caf20f224e4d236,demodulator,demodulator,B65,1.0
8674,9c1e68f6a778f7b9,demodulator,demodulator apparatus,B65,1.0
8675,6728bc07daf7a26d,demodulator,education system,B65,0.0
8676,4347088d1e3f75d9,demodulator,electronic circuit,B65,0.25
8677,5b0f96fd0ea0974e,demodulator,electronic circuit to recover the information,B65,0.5
8678,e7023f9bcb508e1c,demodulator,magnetic field detector,B65,0.0
8679,5cab79bb6d12c0b0,demodulator,modulator,B65,0.25
8680,c7edb036657aea02,demodulator,monostable,B65,0.25
8681,d788908ca5c23c08,demodulator,packaging machine,B65,0.25
8682,39c6eafc324bf829,demodulator,product insertion system,B65,0.25
8683,e921faa2c16a454e,demodulator,regulator,B65,0.25
8684,d094b4452351ccbf,demodulator,signal amplifier,B65,0.25
8685,370b3c70ebb01d4e,demodulator,signal circuit,B65,0.25
8686,39e529543d045868,demodulator,single web sheet cutting mechanism,B65,0.25
8687,704e3692b8420f52,demodulator,amplifier,F01,0.25
8688,dac517ddab8393e7,demodulator,carrier signal,F01,0.25
8689,7615696ab9fc6036,demodulator,carrier signals,F01,0.25
8690,1db3ca531b69aa36,demodulator,compressing files,F01,0.0
8691,a56a3a80321573ce,demodulator,converting,F01,0.25
8692,b2e22b9a8f3b1896,demodulator,demand,F01,0.0
8693,f78d5f997ec6f38a,demodulator,demerits,F01,0.0
8694,fb21966f6c675a0e,demodulator,democracy,F01,0.0
8695,90a282ddfc589411,demodulator,demodulated signal,F01,0.5
8696,b99760a16920dea8,demodulator,demodulating arrangement,F01,0.5
8697,568872cf48113471,demodulator,demodulating signals,F01,0.5
8698,1ce103573e2946b5,demodulator,demodulation circuit,F01,0.5
8699,2b5c25ae1f30e1ad,demodulator,demodulation converter,F01,0.5
8700,a700e27849f59d13,demodulator,digital transversal equalizer,F01,0.5
8701,6d6f75164c29d99c,demodulator,inverse modulator,F01,0.75
8702,9a4c7ff574ed9faf,demodulator,modulator,F01,0.25
8703,693d28bad9896ee8,demodulator,module federation,F01,0.0
8704,69bb82d4800914df,demodulator,output,F01,0.25
8705,4a70b9fc01907ce0,demodulator,radio frequency,F01,0.25
8706,2badfe9b749625ac,demodulator,receiver,F01,0.25
8707,b2be98afa3fe88fd,demodulator,recovery element,F01,0.25
8708,23a76db8b9c58f2e,demodulator,reverse osmosis,F01,0.0
8709,04aab542cdebcd7a,demodulator,signal demodulators,F01,0.5
8710,b997cfe3fd12e876,demodulator,battery,H02,0.25
8711,ac64f464546c7c4d,demodulator,circuit,H02,0.5
8712,d832c5b2e44dcc44,demodulator,data demodulator,H02,0.5
8713,31641d5325267caa,demodulator,demodulating part,H02,0.75
8714,cd16be58f5c9216f,demodulator,demodulation part,H02,0.5
8715,a1cb11fa520a8629,demodulator,memory,H02,0.25
8716,6efd16b03a443670,demodulator,modulator,H02,0.25
8717,3da90dd99422c2be,demodulator,power circuit,H02,0.25
8718,3cbb4951c699cc1b,demodulator,power unit,H02,0.25
8719,a793dcf8763458bf,demodulator,receiver,H02,0.5
8720,da6bd2e4a6ef7923,demodulator,switching circuit,H02,0.5
8721,bbbad6efcc35c586,demodulator,switching unit,H02,0.5
8722,87990f558dc20eb5,demodulator,dem,H03,0.5
8723,1d5a9ec168027afe,demodulator,dem detector,H03,0.5
8724,f1711a3b669be597,demodulator,demodulation unit,H03,0.75
8725,e03fa9b7c1d83250,demodulator,demodulator unit,H03,0.75
8726,46552c35a6a7baea,demodulator,digital demodulator,H03,0.5
8727,364a2950ceeaf04a,demodulator,digital detector,H03,0.5
8728,770561f3bf45b625,demodulator,inner decoder,H03,0.5
8729,8b43ec8165bdffe7,demodulator,inner interleaver,H03,0.25
8730,a5f8febbfc4d7ded,demodulator,interleaver,H03,0.25
